URL,ROUGE-1,ROUGE-2,ROUGE-L,BLEU,BERTSCORE,LATENCY,COMPRESSION RATE,TOTAL TOKENS
https://tienphong.vn/khanh-hoa-siet-chat-ky-luat-thi-hanh-an-hanh-chinh-cham-dut-tinh-trang-3-khong-post1823428.tpo,,,,,,,,
https://tienphong.vn/nu-chu-tiem-tap-hoa-ngat-xiu-sau-khi-tiep-xuc-voi-nguoi-la-nghi-bi-xit-thuoc-me-post1823432.tpo,,,,,,,,
https://tienphong.vn/nhan-vien-bao-tri-atm-chiem-doat-tien-cua-ngan-hang-roi-nuong-vao-co-bac-post1823406.tpo,,,,,,,,
https://tienphong.vn/khoi-to-lai-tau-cho-da-trong-vu-tai-nan-ho-thac-ba-lam-6-nguoi-tu-vong-post1823386.tpo,,,,,,,,
https://tienphong.vn/khanh-hoa-truc-xuat-doi-tuong-co-lenh-truy-na-do-quoc-te-post1823288.tpo,,,,,,,,
https://tienphong.vn/bat-giu-doi-tuong-lao-xe-vao-cay-xang-khien-7-nguoi-bi-thuong-post1823347.tpo,,,,,,,,
https://tienphong.vn/tong-bi-thu-to-lam-chuyen-tu-xu-ly-nhieu-sang-phong-ngua-toi-pham-tu-som-tu-xa-post1823338.tpo,,,,,,,,
https://tienphong.vn/hai-nguoi-la-di-nham-xe-nhau-7-ngay-tet-post1823319.tpo,,,,,,,,
https://tienphong.vn/vu-nu-dai-gia-huy-hoai-tai-san-hon-35-trieu-dong-toa-phuc-tham-bac-toan-bo-khang-cao-post1823205.tpo,,,,,,,,
https://tienphong.vn/tam-giu-doi-tuong-nhieu-lan-danh-vo-dang-mang-thai-va-con-gai-post1823212.tpo,,,,,,,,
https://tienphong.vn/hanh-trinh-pha-vu-an-giet-vo-roi-tung-tin-bi-dien-giat-post1823148.tpo,,,,,,,,
https://tienphong.vn/vu-an-tap-doan-sen-tai-thu-con-193-nha-dau-tu-chua-toi-lam-viec-du-co-quan-cong-an-nhieu-lan-thong-bao-post1823162.tpo,,,,,,,,
https://tienphong.vn/bat-giu-mot-nu-quai-nguoi-hai-phong-theo-lenh-truy-na-dac-biet-post1823151.tpo,,,,,,,,
https://tienphong.vn/truy-lung-nghi-can-nguoi-nuoc-ngoai-trom-xe-o-to-tai-da-nang-post1823169.tpo,,,,,,,,
https://tienphong.vn/khoi-to-nguoi-dieu-o-to-khoa-duoi-chan-xe-ngay-mung-2-tet-o-ha-tinh-post1823167.tpo,,,,,,,,
https://tienphong.vn/doa-dang-video-nhay-cam-de-cuong-dam-nguoi-yeu-cu-post1823086.tpo,,,,,,,,
https://tienphong.vn/nhung-diem-noi-bat-ve-tuyen-chon-cong-dan-thuc-hien-nghia-vu-cand-nam-2026-post1823076.tpo,,,,,,,,
https://tienphong.vn/vu-an-tap-doan-sen-tai-thu-mot-luat-su-giao-nop-cho-co-quan-dieu-tra-1-ty-dong-post1823057.tpo,,,,,,,,
